time_s,r_sc_x,r_sc_y,r_sc_z,v_sc_x,v_sc_y,v_sc_z,r_lv_x,r_lv_y,r_lv_z,v_lv_x,v_lv_y,v_lv_z,relative_distance_m,relative_speed_mps,spring_force_N
1.069875874050989,5734274.352201691,-934770.3999228351,3296265.4888174348,-3443.5556454613748,2126.333233912736,6593.559291642543,5734274.592583811,-934770.5486153379,3296265.027115783,-3443.35217104011,2126.207371303836,6593.168478567774,0.5413514931120668,0.45823366947241684,0.0
1.079875874050989,5734239.9162618155,-934749.1365279931,3296331.424189945,-3443.632329513405,2126.345734427628,6593.515210340218,5734240.15867868,-934749.2864791221,3296330.9585801633,-3443.4288550953916,2126.219871820729,6593.124397271637,0.5459338294819581,0.4582336622021143,0.0
1.089875874050989,5734205.479555102,-934727.8730081475,3296397.3591216384,-3443.7090131049085,2126.358234658163,6593.4711281561495,5734205.724006711,-934728.0242179026,3296396.889603726,-3443.5055386901745,2126.232372053282,6593.080315093807,0.5505161658518496,0.4582336548706591,0.0
1.099875874050989,5734171.042081555,-934706.609363301,3296463.2936125053,-3443.7856962358755,2126.370734604339,6593.427045090344,5734171.288567907,-934706.7618316821,3296462.8201864623,-3443.5822218244484,2126.2448720014922,6593.036232034293,0.5550985021733679,0.45823364747805106,0.0
1.109875874050989,5734136.603841179,-934685.3455934564,3296529.2276625372,-3443.862378906296,2126.3832342661544,6593.382961142808,5734136.852362275,-934685.4993204635,3296528.750328364,-3443.6589044982034,2126.257371665359,6592.9921480931,0.5596808385112836,0.4582336400242904,0.0
1.119875874050989,5734102.164833979,-934664.0816986166,3296595.1612717253,-3443.939061116159,2126.3957336436074,6593.338876313547,5734102.415389819,-934664.2366842497,3296594.6800294216,-3443.735586711429,2126.2698710448803,6592.948063270233,0.5642631748491993,0.45823363250937693,0.0
1.129875874050989,5734067.725059958,-934642.8176787845,3296661.0944400607,-3444.0157428654547,2126.4082327366964,6593.2947906025665,5734067.977650543,-934642.9739230436,3296660.6092896266,-3443.8122684641144,2126.2823701400544,6592.9039775657,0.5688455111871149,0.45823362493273706,0.0
1.1398758740509891,5734033.284519123,-934621.5535339628,3296727.0271675345,-3444.0924241541725,2126.4207315454196,6593.250704009873,5734033.539144451,-934621.7110368479,3296726.53810897,-3443.8889497562495,2126.29486895088,6592.8598909795055,0.5734278471114854,0.45823361729481954,0.0
1.1498758740509891,5733998.843211477,-934600.2892641545,3296792.959454138,-3444.169104982302,2126.4332300697756,6593.206616535472,5733999.099871549,-934600.4480256655,3296792.466487443,-3443.9656305878243,2126.307367477355,6592.815803511656,0.5780101834174255,0.4582336095957493,0.0
1.1598758740509891,5733964.401137025,-934579.0248693624,3296858.891299862,-3444.245785349833,2126.4457283097627,6593.1625281793695,5733964.659831841,-934579.1848894992,3296858.3944250373,-3444.042310958828,2126.319865719478,6592.771715162156,0.5825925189126725,0.45823360183572825,0.0
1.1698758740509891,5733929.958295772,-934557.7603495893,3296924.8227046984,-3444.322465256755,2126.458226265379,6593.118438941571,5733930.219025331,-934557.921628352,3296924.3219217435,-3444.1189908692504,2126.332363677247,6592.727625931014,0.5871748548050673,0.4582335940135769,0.0
1.1798758740509891,5733895.514687722,-934536.4957048381,3296990.753668638,-3444.399144703058,2126.4707239366226,6593.074348822084,5733895.777452025,-934536.6582422267,3296990.248977553,-3444.1956703190813,2126.3448613506603,6592.683535818233,0.5917571907138595,0.4582335861312504,0.0
1.1898758740509892,5733861.070312879,-934515.2309351115,3297056.6841916717,-3444.4758236887315,2126.483221323492,6593.030257820913,5733861.335111926,-934515.394731126,3297056.175592457,-3444.2723493083104,2126.3573587397163,6592.639444823822,0.5963395266226516,0.45823357818699556,0.0
1.1998758740509892,5733826.625171249,-934493.9660404125,3297122.614273791,-3444.552502213765,2126.495718425986,6592.986165938065,5733826.89200504,-934494.1310950528,3297122.1017664466,-3444.349027836927,2126.369855844414,6592.595352947785,0.600921862499468,0.458233570181665,0.0
1.2098758740509892,5733792.1792628355,-934472.7010207439,3297188.5439149877,-3444.629180278148,2126.5082152441023,6592.9420731735445,5733792.448131371,-934472.8673340101,3297188.0274995132,-3444.4257059049205,2126.3823526647507,6592.551260190128,0.6055041984082602,0.4582335621144061,0.0
1.2198758740509892,5733757.732587644,-934451.4358761086,3297254.473115252,-3444.70585788187,2126.5207117778396,6592.897979527359,5733758.003490924,-934451.6034480005,3297253.9527916475,-3444.5023835122815,2126.3948492007253,6592.507166550858,0.6100865342850766,0.4582335539865681,0.0
1.2298758740509892,5733723.285145679,-934430.1706065093,3297320.4018745753,-3444.7825350249213,2126.533208027196,6592.853884999514,5733723.558083703,-934430.339437027,3297319.877642841,-3444.579060658999,2126.407345452336,6592.463072029979,0.6146688701618931,0.45823354579777936,0.0
1.2398758740509892,5733688.836936944,-934408.905211949,3297386.330192949,-3444.8592117072913,2126.54570399217,6592.809789590015,5733689.111909713,-934409.0753010924,3297385.802053085,-3444.655737345063,2126.4198414195807,6592.418976627499,0.6192512060067338,0.45823353754706225,0.0
1.2498758740509892,5733654.387961445,-934387.6396924305,3297452.258070364,-3444.9358879289694,2126.558199672759,6592.7656932988675,5733654.664968958,-934387.8110401995,3297451.7260223706,-3444.7324135704625,2126.4323371024584,6592.374880343424,0.6238335414544268,0.4582335292350675,0.0
1.2598758740509892,5733619.938219187,-934366.3740479565,3297518.185506812,-3445.0125636899456,2126.570695068963,6592.721596126079,5733620.217261443,-934366.5466543512,3297517.649550689,-3444.809089335188,2126.444832500967,6592.330783177758,0.6284158764885744,0.45823352086192004,0.0
1.2698758740509892,5733585.487710173,-934345.1082785301,3297584.1125022834,-3445.0892389902097,2126.5831901807787,6592.677498071655,5733585.768787173,-934345.2821435503,3297583.572638031,-3444.885764639229,2126.457327615105,6592.286685130509,0.6329982115227223,0.4582335124278218,0.0
1.2798758740509892,5733551.036434409,-934323.8423841539,3297650.03905677,-3445.165913829751,2126.5956850082052,6592.6333991356005,5733551.319546152,-934324.0175077998,3297649.4952843883,-3444.9624394825746,2126.4698224448703,6592.242586201682,0.63758054655687,0.4582335039325708,0.0
1.2898758740509892,5733516.5843918985,-934302.5763648308,3297715.965170263,-3445.242588208559,2126.608179551241,6592.589299317922,5733516.8695383845,-934302.7527471024,3297715.417489752,-3445.039113865215,2126.4823169902616,6592.198486391282,0.6421628811938699,0.45823349537616703,0.0
1.2998758740509893,5733482.131582647,-934281.3102205638,3297781.8908427535,-3445.3192621266235,2126.620673809884,6592.545198618625,5733482.418763876,-934281.487861461,3297781.3392541134,-3445.1157877871397,2126.494811251277,6592.154385699317,0.6467452162280176,0.45823348675763304,0.0
1.3098758740509893,5733447.678006657,-934260.0439513556,3297847.8160742326,-3445.3959355839343,2126.6331677841326,6592.501097037717,5733447.96722263,-934260.2228508784,3297847.260577463,-3445.192461248338,2126.5073052279154,6592.110284125791,0.6513275512301897,0.458233478078799,0.0
1.3198758740509893,5733413.223663936,-934238.7775572091,3297913.7408646913,-3445.472608580481,2126.6456614739855,6592.456994575203,5733413.514914652,-934238.9577153574,3297913.181459793,-3445.2691342488,2126.5197989201743,6592.066181670711,0.6559098858352139,0.4582334693389371,0.0
1.3298758740509893,5733378.768554487,-934217.5110381271,3297979.665214121,-3445.549281116253,2126.65815487944,6592.412891231088,5733379.061839947,-934217.692454901,3297979.1019010935,-3445.3458067885153,2126.5322923280523,6592.022078334083,0.660492220440238,0.45823346053702196,0.0
1.3398758740509893,5733344.312678316,-934196.2443941125,3298045.589122513,-3445.6259531912406,2126.6706480004955,6592.368787005379,5733344.607998518,-934196.4270695118,3298045.0219013565,-3445.4224788674737,2126.5447854515483,6591.977974115913,0.6650745550452623,0.4582334516738292,0.0
1.3498758740509893,5733309.856035425,-934174.977625168,3298111.512589858,-3445.7026248054326,2126.68314083715,6592.3246818980815,5733310.153390371,-934175.1615591929,3298110.941460573,-3445.4991504856644,2126.5572782906597,6591.933869016207,0.6696568892531387,0.4582334427488329,0.0
1.3598758740509893,5733275.398625821,-934153.7107312967,3298177.4356161477,-3445.779295958819,2126.695633389402,6592.280575909202,5733275.69801551,-934153.895923947,3298176.860578734,-3445.5758216430772,2126.5697708453854,6591.88976303497,0.6742392238261872,0.45823343376268383,0.0
1.3698758740509893,5733240.940449507,-934132.4437125012,3298243.3582013734,-3445.8559666513897,2126.7081256572487,6592.236469038746,5733241.2418739395,-934132.6301637769,3298242.7792558307,-3445.652492339702,2126.5822631157234,6591.845656172209,0.6788215583992356,0.4582334247160329,0.0
1.3798758740509893,5733206.481506489,-934111.1765687845,3298309.2803455256,-3445.9326368831344,2126.72061764069,6592.1923612867195,5733206.784965664,-934111.3642786857,3298308.6974918544,-3445.7291625755283,2126.5947551016725,6591.801548427929,0.6834038921615911,0.45823341560745356,0.0
1.3898758740509893,5733172.021796771,-934089.9093001494,3298375.202048596,-3446.009306654042,2126.733109339723,6592.148252653128,5733172.32729069,-934090.0982686759,3298374.6152867964,-3445.805832350546,2126.6072468032303,6591.757439802137,0.6879862263055161,0.45823340643751953,0.0
1.3998758740509893,5733137.561320358,-934068.6419065987,3298441.1233105757,-3446.085975964103,2126.7456007543465,6592.104143137979,5733137.8688490195,-934068.8321337505,3298440.5326406476,-3445.8825016647443,2126.6197382203954,6591.713330294839,0.6925685604814168,0.45823339720663475,0.0
1.4098758740509894,5733103.100077254,-934047.3743881353,3298507.044131456,-3446.1626448133065,2126.758091884559,6592.060032741277,5733103.409640659,-934047.5658739124,3298506.4495533993,-3445.9591705181133,2126.6322293531666,6591.66921990604,0.6971508946253417,0.45823338791349477,0.0
1.4198758740509894,5733068.638067463,-934026.1067447619,3298572.964511228,-3446.2393132016427,2126.7705827303585,6592.0159214630285,5733068.949665611,-934026.2994891644,3298572.3660250427,-3446.0358389106423,2126.6447202015415,6591.625108635746,0.7017332283557216,0.45823337856030455,0.0
1.4298758740509894,5733034.175290992,-934004.8389764816,3298638.8844498824,-3446.315981129101,2126.783073291743,6591.971809303239,5733034.488923881,-934005.0329795093,3298638.282055569,-3446.112506842321,2126.657210765519,6591.580996483964,0.7063155620861014,0.458233369145061,0.0
1.4398758740509894,5732999.711747843,-933983.571083297,3298704.803947411,-3446.392648595671,2126.7955635687117,6591.927696261915,5733000.027415475,-933983.7663449501,3298704.1976449694,-3446.1891743131396,2126.669701045097,6591.536883450698,0.7108978954193332,0.4582333596691136,0.0
1.4498758740509894,5732965.247438022,-933962.3030652112,3298770.7230038047,-3446.4693156013423,2126.8080535612626,6591.883582339063,5732965.565140396,-933962.4995854894,3298770.112793235,-3446.265841323087,2126.682191040274,6591.492769535956,0.7154802287205896,0.4582333501323403,0.0
1.4598758740509894,5732930.782361533,-933941.0349222268,3298836.6416190546,-3446.5459821461045,2126.8205432693935,6591.839467534687,5732931.10209865,-933941.2327011302,3298836.027500357,-3446.342507872153,2126.6946807510485,6591.448654739743,0.7200625624353909,0.4582333405335137,0.0
1.4698758740509894,5732896.31651838,-933919.7666543467,3298902.5597931524,-3446.6226482299476,2126.833032693103,6591.795351848795,5732896.63829024,-933919.9656918753,3298901.941766327,-3446.4191739603275,2126.7071701774184,6591.404539062065,0.7246448957366473,0.45823333087353435,0.0
1.4798758740509894,5732861.84990857,-933898.4982615738,3298968.4775260887,-3446.699313852861,2126.8455218323897,6591.751235281392,5732862.173715172,-933898.6985577276,3298967.8555911356,-3446.4958395876,2126.719659319382,6591.3604225029285,0.7292272286407556,0.45823332115240234,0.0
1.4898758740509894,5732827.382532105,-933877.229743911,3299034.394817855,-3446.7759790148343,2126.858010687252,6591.707117832484,5732827.708373451,-933877.4312986899,3299033.768974774,-3446.5725047539604,2126.732148176938,6591.316305062339,0.733809562355557,0.4582333113701176,0.0
1.4998758740509894,5732792.914388991,-933855.961101361,3299100.3116684426,-3446.852643715857,2126.8704992576877,6591.662999502077,5732793.242265079,-933856.163914765,3299099.681917234,-3446.6491694593983,2126.7446367500847,6591.2721867403025,0.7383918952276898,0.4582333015257025,0.0
1.5098758740509894,5732758.445479232,-933834.6923339267,3299166.2280778424,-3446.9293079559193,2126.8829875436954,6591.618880290177,5732758.775390063,-933834.8964059558,3299165.594418506,-3446.725833703903,2126.75712503882,6591.228067536825,0.7429742285133677,0.4582332916211123,0.0
1.5198758740509895,5732723.975802833,-933813.423441611,3299232.1440460454,-3447.0059717350105,2126.8954755452733,6591.57476019679,5732724.307748407,-933813.6287722652,3299231.506478582,-3446.8024974874643,2126.7696130431427,6591.183947451912,0.7475565609883525,0.4582332816544688,0.0
1.5298758740509895,5732689.505359799,-933792.1544244167,3299298.059573043,-3447.08263505312,2126.90796326242,6591.530639221922,5732689.839340115,-933792.361013696,3299297.4180974523,-3446.8791608100723,2126.782100763051,6591.13982648557,0.7521388938604852,0.4582332716272463,0.0
1.5398758740509895,5732655.034150134,-933770.8852823467,3299363.974658827,-3447.159297910238,2126.9204506951332,6591.486517365578,5732655.3701651925,-933771.0931302509,3299363.3292751084,-3446.955823671716,2126.794588198543,6591.095704637804,0.7567212267006422,0.45823326153809546,0.0
1.5498758740509895,5732620.562173842,-933749.6160154038,3299429.8893033876,-3447.2359603063537,2126.9329378434118,6591.442394627766,5732620.9002236435,-933749.8251219329,3299429.240011542,-3447.032486072386,2126.8070753496168,6591.051581908622,0.7613035591436514,0.45823325138779186,0.0
1.5598758740509895,5732586.089430929,-933728.3466235908,3299495.8035067166,-3447.312622241457,2126.9454247072536,6591.39827100849,5732586.429515473,-933728.5569887449,3299495.150306744,-3447.109148012071,2126.819562216271,6591.007458298029,0.7658858915866606,0.45823324117621067,0.0
1.5698758740509895,5732551.615921399,-933707.0771069106,3299561.717268805,-3447.3892837155377,2126.9579112866572,6591.354146507757,5732551.958040684,-933707.2887306896,3299561.0601607054,-3447.1858094907607,2126.8320487985043,6590.963333806029,0.7704682239976941,0.45823323090347673,0.0
1.5798758740509895,5732517.141645256,-933685.8074653661,3299627.630589644,-3447.465944728585,2126.970397581621,6591.310021125572,5732517.485799284,-933686.0203477698,3299626.969573417,-3447.2624705084454,2126.8445350963148,6590.9192084326305,0.7750505559951825,0.45823322056926324,0.0
1.5898758740509895,5732482.666602506,-933664.5376989599,3299693.5434692246,-3447.5426052805888,2126.9828835921435,6591.265894861943,5732483.012791275,-933664.7518399885,3299692.878544871,-3447.339131065114,2126.8570211097003,6590.8750821778385,0.7796328875955228,0.45823321017422386,0.0
1.5998758740509895,5732448.190793153,-933643.2678076952,3299759.455907538,-3447.619265371539,2126.9953693182224,6591.221767716874,5732448.539016663,-933643.4832073485,3299758.787075058,-3447.4157911607567,2126.8695068386596,6590.830955041659,0.7842152191638876,0.4582331997179069,0.0
1.6098758740509895,5732413.714217201,-933621.9977915746,3299825.367904576,-3447.6959250014247,2127.0078547598564,6591.1776396903715,5732414.0644754525,-933622.2144498527,3299824.695163969,-3447.4924507953633,2126.881992283191,6590.786827024098,0.788797551161376,0.45823318920023526,0.0
1.6198758740509895,5732379.236874655,-933600.727650601,3299891.279460329,-3447.772584170236,2127.020339917044,6591.133510782442,5732379.589167648,-933600.9455675038,3299890.6028115954,-3447.569109968923,2126.8944774432925,6590.742698125161,0.7933798827297407,0.4582331786214109,0.0
1.6298758740509895,5732344.75876552,-933579.4573847771,3299957.1905747885,-3447.8492428779623,2127.0328247897833,6591.08938099309,5732345.113093254,-933579.6765603047,3299956.5100179287,-3447.6457686814256,2126.906962318963,6590.698568344855,0.7979622139009576,0.4582331679813089,0.0
1.6398758740509896,5732310.2798898,-933558.186994106,3300023.101247946,-3447.9259011245936,2127.0453093780725,6591.045250322323,5732310.636252276,-933558.4074282583,3300022.4167829594,-3447.722426932861,2126.9194469102003,6590.654437683184,0.8025445454693224,0.4582331572800542,0.0
1.6498758740509896,5732275.800247499,-933536.9164785905,3300089.011479792,-3448.002558910119,2127.05779368191,6591.001118770147,5732276.158644717,-933537.1381713675,3300088.323106679,-3447.799084723218,2126.931931217003,6590.610306140156,0.8071268774512323,0.4582331465176468,0.0
1.6598758740509896,5732241.319838623,-933515.6458382333,3300154.9212703183,-3448.0792162345288,2127.0702777012943,6590.956986336566,5732241.680270583,-933515.8687896349,3300154.228989079,-3447.8757420524876,2126.944415239369,6590.566173715777,0.8117092090040188,0.45823313569310903,0.0
1.6698758740509896,5732206.838663176,-933494.3750730373,3300220.830619516,-3448.155873097812,2127.082761436224,6590.912853021588,5732207.201129878,-933494.5992830636,3300220.1344301505,-3447.9523989206587,2126.956898977297,6590.522040410052,0.81629154014326,0.45823312480741857,0.0
1.6798758740509896,5732172.356721162,-933473.1041830055,3300286.739527376,-3448.232529499959,2127.0952448866965,6590.868718825218,5732172.7212226065,-933473.3296516563,3300286.0394298844,-3448.029055327721,2126.969382430785,6590.477906222986,0.8208738716960463,0.45823311386135107,0.0
1.6898758740509896,5732137.874012587,-933451.8331681406,3300352.6479938896,-3448.309185440959,2127.1077280527106,6590.824583747462,5732138.240548773,-933452.0598954159,3300351.943988272,-3448.105711273664,2126.981865599832,6590.433771154587,0.8254562028033119,0.4582331028540059,0.0
1.6998758740509896,5732103.390537455,-933430.5620284454,3300418.556019048,-3448.3858409208015,2127.120210934265,6590.7804477883265,5732103.759108382,-933430.7900143452,3300417.8481053044,-3448.1823667584777,2126.9943484844357,6590.38963520486,0.8300385339105774,0.4582330917845305,0.0
1.7098758740509896,5732068.90629577,-933409.2907639229,3300484.4636028428,-3448.4624959394764,2127.1326935313573,6590.7363109478165,5732069.276901439,-933409.5200084471,3300483.751780973,-3448.2590217821516,2127.0068310845945,6590.34549837381,0.834620865017843,0.4582330806539023,0.0
1.7198758740509896,5732034.421287538,-933388.0193745757,3300550.3707452645,-3448.5391504969734,2127.145175843986,6590.692173225939,5732034.793927948,-933388.2498777244,3300549.655015269,-3448.3356763446754,2127.019313400307,6590.301360661445,0.8392031957279606,0.4582330694619965,0.0
1.7298758740509896,5731999.935512762,-933366.7478604069,3300616.2774463044,-3448.615804593282,2127.15765787215,6590.648034622699,5732000.3101879135,-933366.9796221801,3300615.557808183,-3448.4123304460386,2127.031795431571,6590.257222067769,0.8437855264380784,0.45823305820906285,0.0
1.7398758740509896,5731965.448971448,-933345.4762214192,3300682.183705954,-3448.692458228392,2127.170139615847,6590.603895138103,5731965.825681341,-933345.7092418168,3300681.4601597073,-3448.488984086231,2127.044277178385,6590.21308259279,0.8483678567190726,0.45823304689464966,0.0
1.7498758740509897,5731930.961663599,-933324.2044576155,3300748.0895242044,-3448.7691114022928,2127.1826210750755,6590.559754772157,5731931.340408234,-933324.4387366375,3300747.362069832,-3448.5656372652425,2127.056758640748,6590.1689422365125,0.8529501873972145,0.45823303551830813,0.0
1.7598758740509897,5731896.473589221,-933302.9325689987,3300813.9949010466,-3448.8457641149744,2127.195102249834,6590.515613524867,5731896.854368597,-933303.1681066449,3300813.263538549,-3448.6422899830623,2127.0692398186575,6590.124800998943,0.857532517646233,0.4582330240806889,0.0
1.7698758740509897,5731861.984748318,-933281.6605555714,3300879.899836472,-3448.922416366426,2127.2075831401203,6590.471471396239,5731862.367562436,-933281.897351842,3300879.164565849,-3448.7189422396805,2127.0817207121117,6590.080658880087,0.8621148479272271,0.4582330125826157,0.0
1.7798758740509897,5731827.495140895,-933260.3884173367,3300945.8043304714,-3448.999068156638,2127.220063745933,6590.427328386279,5731827.8799897535,-933260.6264722316,3300945.0651517236,-3448.795594035086,2127.0942013211097,6590.0365158799505,0.8666971777627004,0.4582330010232648,0.0
1.7898758740509897,5731793.004766957,-933239.1161542975,3301011.708383037,-3449.075719485599,2127.2325440672707,6590.383184494993,5731793.391650556,-933239.3554678165,3301010.9652961637,-3448.8722453692694,2127.106681645649,6589.99237199854,0.8712795075661981,0.4582329894019855,0.0
1.7998758740509897,5731758.5136265075,-933217.8437664564,3301077.6119941585,-3449.1523703533,2127.2450241041315,6590.339039722387,5731758.902544847,-933218.0843385996,3301076.8649991606,-3448.9488962422197,2127.1191616857286,6589.948227235861,0.8758618370045235,0.45823297772032917,0.0
1.8098758740509897,5731724.021719552,-933196.5712538164,3301143.515163828,-3449.2290207597293,2127.2575038565137,6590.2948940684655,5731724.412672631,-933196.8130845837,3301142.7642607056,-3449.025546653927,2127.1316414413463,6589.90408159192,0.8804441664108731,0.45823296597654256,0.0
1.8198758740509897,5731689.529046094,-933175.2986163802,3301209.417892037,-3449.3056707048772,2127.2699833244155,6590.250747533236,5731689.922033914,-933175.5417057717,3301208.6630807896,-3449.102196604381,2127.144120912501,6589.859935066722,0.8850264958172229,0.45823295417127635,0.0
1.8298758740509897,5731655.035606139,-933154.0258541508,3301275.320178776,-3449.3823201887335,2127.282462507835,6590.206600116704,5731655.4306287,-933154.2702021664,3301274.561459404,-3449.178846093571,2127.1566000991907,6589.815787660274,0.8896088252235727,0.4582329423047325,0.0
1.8398758740509897,5731620.541399692,-933132.752967131,3301341.2220240366,-3449.4589692112877,2127.294941406771,6590.1624518188755,5731620.938456994,-933132.9985737706,3301340.4593965397,-3449.2554951214865,2127.1690790014136,6589.7716393725805,0.8941911545979467,0.458232930377036,0.0
1.8498758740509897,5731586.046426757,-933111.4799553236,3301407.1234278097,-3449.5356177725293,2127.307420021222,6590.118302639757,5731586.445518799,-933111.7268205873,3301406.3568921885,-3449.3321436881174,2127.181557619168,6589.727490203649,0.898773483575173,0.45823291838818675,0.0
1.8598758740509898,5731551.550687338,-933090.2068187315,3301473.0243900865,-3449.612265872448,2127.3198983511857,6590.074152579354,5731551.951814122,-933090.4549426192,3301472.253946341,-3449.4087917934535,2127.1940359524524,6589.683340153484,0.9033558129659442,0.4582329063387585,0.0
1.8698758740509898,5731517.054181441,-933068.9335573575,3301538.9249108583,-3449.6889135110337,2127.3323763966605,6590.030001637672,5731517.457342965,-933069.1829398692,3301538.1505589886,-3449.4854394374843,2127.206514001265,6589.639189222093,0.9079381419431705,0.4582328942280527,0.0
1.8798758740509898,5731482.556909069,-933047.6601712045,3301604.824990116,-3449.765560688276,2127.344854157645,6589.985849814718,5731482.962105334,-933047.9108123402,3301604.0467301225,-3449.5620866201994,2127.218991765604,6589.595037409481,0.9125204705232488,0.4582328820554184,0.0
1.8898758740509898,5731448.058870229,-933026.3866602753,3301670.7246278515,-3449.842207404164,2127.3573316341376,6589.9416971104965,5731448.466101234,-933026.6385600349,3301669.9424597337,-3449.6387333415887,2127.2314692454684,6589.550884715654,0.9171027994684994,0.45823286982142947,0.0
1.8998758740509898,5731413.560064923,-933005.1130245727,3301736.6238240553,-3449.9188536586885,2127.3698088261362,6589.897543525015,5731413.969330668,-933005.3661829563,3301735.8377478137,-3449.715379601642,2127.2439464408553,6589.506731140618,0.921685128016602,0.45823285752706355,0.0
1.9098758740509898,5731379.060493157,-932983.8392640997,3301802.522578719,-3449.995499451838,2127.3822857336395,6589.8533890582785,5731379.471793643,-932984.093681107,3301801.7325943536,-3449.7920254003484,2127.256423351764,6589.46257668438,0.926267456532729,0.45823284517044244,0.0
1.9198758740509898,5731344.560154935,-932962.565378859,3301868.4208918335,-3450.0721447836027,2127.3947623566455,6589.8092337102935,5731344.973490162,-932962.8210544902,3301867.6269993447,-3449.868670737698,2127.2688999781926,6589.418421346944,0.9308497846517081,0.45823283275344423,0.0
1.9298758740509898,5731310.059050263,-932941.2913688535,3301934.31876339,-3450.148789653972,2127.407238695153,6589.765077481065,5731310.47442023,-932941.5483031084,3301933.520962778,-3449.94531561368,2127.2813763201393,6589.374265128318,0.9354321127706872,0.45823282027431567,0.0
1.9398758740509898,5731275.557179144,-932920.0172340861,3302000.2161933803,-3450.225434062936,2127.41971474916,6589.720920370601,5731275.974583851,-932920.2754269647,3301999.4144846443,-3450.021960028285,2127.2938523776024,6589.330108028506,0.9400144412868141,0.4582328077348101,0.0
1.9498758740509898,5731241.054541583,-932898.7429745594,3302066.113181795,-3450.3020780104844,2127.432190518665,6589.676762378905,5731241.47398103,-932899.0024260619,3302065.3075649356,-3450.0986039815016,2127.30632815058,6589.285950047516,0.9445967689922481,0.4582327951333761,0.0
1.9598758740509898,5731206.551137585,-932877.4685902765,3302132.009728625,-3450.378721496606,2127.4446660036656,6589.632603505984,5731206.972611773,-932877.7293004027,3302131.2002036427,-3450.17524747332,2127.318803639071,6589.241791185353,0.9491790966821037,0.4582327824704626,0.0
1.9698758740509899,5731172.046967154,-932856.1940812402,3302197.905833862,-3450.4553645212914,2127.457141204161,6589.588443751844,5731172.4704760825,-932856.45604999,3302197.0924007567,-3450.2518905037296,2127.3312788430735,6589.197631442022,0.9537614243719592,0.45823276974717203,0.0
1.9798758740509899,5731137.542030296,-932834.9194474533,3302263.8014974967,-3450.5320070845296,2127.469616120149,6589.544283116492,5731137.967573964,-932835.1826748267,3302262.9841562686,-3450.3285330727203,2127.3437537625855,6589.1534708175295,0.9583437516162939,0.45823275696252685,0.0
1.9898758740509899,5731103.036327015,-932813.6446889187,3302329.696719521,-3450.6086491863107,2127.482090751628,6589.500121599932,5731103.463905422,-932813.9091749156,3302328.87547017,-3450.4051751802817,2127.3562283976057,6589.1093093118825,0.9629260792577765,0.4582327441158283,0.0
1.9998758740509899,5731068.529857314,-932792.3698056393,3302395.591499926,-3450.685290826624,2127.494565098597,6589.4559592021715,5731068.959470462,-932792.6355502596,3302394.766342452,-3450.4818168264032,2127.368702748132,6589.065146925086,0.9675084068836808,0.4582327312088777,0.0
2.00987587405099,5731034.0226211995,-932771.0947976178,3302461.4858387024,-3450.7619320054596,2127.507039161053,6589.411795923215,5731034.454269088,-932771.3618008615,3302460.6567731053,-3450.558458011075,2127.381176814163,6589.020983657147,0.9720907345095849,0.45823271823954687,0.0
2.0198758740509897,5730999.514618675,-932749.819664857,3302527.3797358414,-3450.8385727228065,2127.5195129389954,6589.36763176307,5730999.948301304,-932750.0879267242,3302526.546762122,-3450.635098734286,2127.393650595697,6588.97681950807,0.9766730617383412,0.45823270520898635,0.0
2.0298758740509895,5730965.005849746,-932728.5444073599,3302593.2731913347,-3450.915212978655,2127.531986432422,6589.323466721741,5730965.4415671155,-932728.8139278506,3302592.4363094927,-3450.7117389960267,2127.4061240927326,6588.932654477861,0.9812553889670975,0.4582326921171482,0.0
2.0398758740509892,5730930.496314417,-932707.2690251293,3302659.166205173,-3450.991852772994,2127.5444596413313,6589.279300799236,5730930.934066527,-932707.5398042434,3302658.3254152085,-3450.7883787962865,2127.4185973052677,6588.8884885665275,0.9858377161958539,0.4582326789647311,0.0
2.049875874050989,5730895.986012692,-932685.993518168,3302725.0587773477,-3451.068492105814,2127.5569325657216,6589.235133995559,5730896.425799541,-932686.2655559054,3302724.214079261,-3450.865018135055,2127.4310702333005,6588.844321774074,0.9904200429790894,0.4582326657509593,0.0
2.059875874050989,5730861.474944576,-932664.7178864789,3302790.9509078497,-3451.1451309771046,2127.569405205591,6589.190966310717,5730861.916766165,-932664.9911828396,3302790.102301641,-3450.9416570123217,2127.4435428768297,6588.800154100507,0.995002369365177,0.45823265247590994,0.0
2.0698758740509886,5730826.9631100735,-932643.4421300648,3302856.8425966706,-3451.221769386855,2127.581877560938,6589.1467977447155,5730827.406966402,-932643.7166850488,3302855.99008234,-3451.0182954280763,2127.4560152358536,6588.755985545832,0.999584695719289,0.45823263913970785,0.0
2.0798758740509884,5730792.45050919,-932622.1662489286,3302922.7338438015,-3451.2984073350553,2127.5943496317614,6589.102628297561,5730792.896400258,-932622.4420625358,3302921.877421349,-3451.0949333823087,2127.46848731037,6588.711816110056,1.004167022073401,0.45823262574215107,0.0
2.089875874050988,5730757.937141929,-932600.8902430731,3302988.6246492337,-3451.3750448216947,2127.6068214180586,6589.058457969259,5730758.385067737,-932601.1673153035,3302987.764318659,-3451.171570875008,2127.480959100378,6588.667645793184,1.0087493484275127,0.45823261228331674,0.0
